Date,IFCB,Station Number,Distance from 36,Calculated Chlorophyll,Calculated Oxygen,Optical Backscatter,Calculated SPM,Salinity,Temperature,Nitrite,Nitrate + Nitrite,Ammonium,Phosphate,Silicate,Measured Extinction Coefficient
1/22/15,,17,58.89,3.2,7.8,0.2,9,28.92,12.9,,,,,,0.88
1/22/15,,18,54.95,2.7,7.7,0.26,14,30.45,13.03,0.73,12.28,3.78,1.65,34.78,1.25
1/22/15,,20,51.45,4,8,0.38,23,30.49,13.02,,,,,,1.46
1/22/15,,21,46.63,3.1,7.8,0.23,11,29.22,12.96,,,,,,1.04
1/22/15,,22,43.92,2.3,7.8,0.18,7,29.38,13.06,0.85,14.78,5.35,2.03,48.1,0.88
1/22/15,,23,39.66,2.9,7.8,0.23,11,28.9,13.01,,,,,,1.09
1/22/15,,24,37.09,2.6,7.8,0.51,35,28.4,12.93,0.98,17.85,6,2.39,58.58,1.75
1/22/15,,25,32.84,3,7.8,0.28,15,27.68,12.94,,,,,,1.27
1/22/15,,26,28.76,2.9,7.9,0.34,20,26.8,12.8,,,,,,1.21
1/22/15,,27,26.19,3.1,8.1,0.4,25,26.09,12.32,1.82,39.84,11.78,5.13,99.53,1.64
1/22/15,,28,23.57,3.2,8,0.46,30,26.06,12.24,,,,,,1.8
1/22/15,,29,20.25,3,8,0.36,22,25.86,12.26,,,,,,1.56
1/22/15,,30,14.75,2.7,7.9,0.53,37,25.72,12.12,1.47,39.34,8.21,5.33,85.71,1.94
1/22/15,,31,10.61,3.6,7.9,0.35,22,25.65,12.39,,,,,,1.57
1/22/15,,32,8.15,4.1,8,0.55,38,25.36,12.59,2.2,56.33,11.92,6.52,113.51,2.09
1/22/15,,33,6.81,3.9,8,0.87,65,25.27,12.51,,,,,,
1/22/15,,34,3.53,5,8.2,1.6,126,25.01,12.82,,,,,,
1/22/15,,35,1.66,4.2,8.2,0.47,32,24.61,12.89,,,,,,2.13
1/22/15,,36,0,5.6,8,2.08,166,24.3,12.81,2.71,80.68,9.28,8.14,121.5,
2/12/15,,36,0,2.8,7.6,0.78,32,24.19,14.26,2.05,61.36,11.07,6.88,103.77,1.67
2/12/15,,35,1.66,2.6,7.6,0.7,28,23.96,14.23,,,,,,1.58
2/12/15,,34,3.53,3,7.6,0.66,26,21.46,13.8,,,,,,1.56
2/12/15,,33,6.81,2.7,7.9,0.44,17,23.11,14.15,,,,,,1.01
2/12/15,,32,8.15,2.5,7.8,0.37,14,24.68,14.21,1.89,54.19,10.35,6.01,98.86,1.11
2/12/15,,31,10.61,2.3,7.9,0.34,13,25.82,14.2,,,,,,1.18
2/12/15,,30,14.75,2.7,8.3,0.24,9,24.61,14.13,1.67,47.26,10.42,5.78,94.53,0.93
2/12/15,,29.5,17.56,2.3,8.1,0.25,9,25.68,14.33,,,,,,0.87
2/12/15,,29,20.25,2.1,8.1,0.21,7,26.23,14.39,,,,,,0.82
2/12/15,,28,23.57,2.3,8.3,0.2,7,26.43,14.46,,,,,,0.83
2/12/15,,27,26.19,2.3,8.9,0.17,6,26.49,14.55,1.38,31.91,9.21,4.55,78.72,0.77
2/12/15,,26,28.76,2.2,8.2,0.17,6,27.08,14.42,,,,,,0.8
2/12/15,,25,32.84,2.2,8.2,0.19,7,27.11,14.37,,,,,,0.86
2/12/15,,24,37.09,2.3,8.2,0.22,8,27.54,14.32,1.29,26.34,9.28,3.75,69.74,0.91
2/12/15,,23,39.66,2.1,8.1,0.26,9,27.48,14.37,,,,,,0.92
2/12/15,,22,43.92,2.1,8.2,0.19,6,27.01,14.07,1.01,20.92,11.21,2.9,65.24,0.76
2/12/15,,21,46.63,2.1,8.1,0.26,9,27.36,14.36,,,,,,0.88
2/12/15,,20,51.45,2.1,8.1,0.22,8,27.26,14.06,,,,,,0.78
2/12/15,,18,54.95,2.1,8.3,0.32,12,27.7,14.02,0.77,16.67,7.96,2.15,62.16,0.96
2/18/15,,34,3.53,4.9,7.4,2.94,110,22.53,15.54,2.17,68.43,10.03,7.47,109.1,
2/18/15,,33,6.81,3.9,7.7,1.15,37,23.06,15.6,,,,,,
2/18/15,,32,8.15,3.6,7.8,0.89,27,23.77,15.66,1.73,56.47,8,6.81,98.69,
2/18/15,,31,10.61,3.4,7.9,0.82,24,24.57,15.63,,,,,,
2/18/15,,30,14.75,3,8,0.69,19,25.35,15.54,2.12,44.91,14.28,6.26,107.85,
2/18/15,,29,20.25,2.7,8,0.66,18,26.26,15.36,,,,,,1.28
2/18/15,,28,23.57,2.6,8.1,0.62,16,26.44,15.31,,,,,,1.16
2/18/15,,27,26.19,2.5,8.1,0.57,14,26.68,15.16,1.26,28.34,10.49,4.29,75.06,1.1
2/18/15,,26,28.76,2.7,7.8,0.87,26,26.92,14.88,,,,,,1.71
2/18/15,,25,32.84,2.9,7.8,1.16,38,26.91,14.88,,,,,,2.41
2/18/15,,24,37.09,2.4,7.9,0.88,26,27.22,14.69,1.14,21.06,9.42,2.88,66.07,1.73
2/18/15,,23,39.66,2.5,7.9,0.82,24,27.48,14.65,,,,,,1.58
2/18/15,,22,43.92,2.3,7.9,0.53,12,28.28,14.56,0.81,15.06,6.78,2.1,53.26,0.93
2/18/15,,21,46.63,2.3,8,0.57,14,28.02,14.56,,,,,,1.06
2/18/15,,20,51.45,2.1,7.9,0.54,14,30.19,14.46,,,,,,0.89
2/18/15,,18,54.95,2.1,7.9,0.51,13,30.32,14.44,0.66,9.35,4.64,1.59,34.12,0.8
2/18/15,,17,58.89,2.3,7.9,0.49,12,28.74,14.53,,,,,,0.82
2/18/15,,16,63.08,2.2,7.9,0.53,13,28.88,14.53,,,,,,0.88
2/18/15,,15,69.99,2.7,8,0.65,17,25.45,14.73,0.92,19.99,7.43,2.47,82.05,1.34
2/18/15,,14,74.43,2.7,8.1,0.57,15,25.16,14.66,,,,,,1.1
2/18/15,,13,78.54,2.5,8.1,0.65,18,24.7,14.69,0.9,20.35,7,2.41,85.55,1.3
2/18/15,,12,84.45,2.6,8.1,0.85,24,22.74,14.7,,,,,,1.44
2/18/15,,11,89.77,2.8,8.2,1.24,37,19.31,14.59,,,,,,2.55
2/18/15,,10,93.6,3.1,8.3,0.85,24,17.58,14.61,,,,,,1.76
2/18/15,,9,96.79,2.7,8.5,0.71,19,14.72,14.69,0.88,18.28,7.71,1.93,169.76,1.45
2/18/15,,7,104.98,1.4,8.3,1.52,46,12.26,14.71,,,,,,2.89
2/18/15,,6,110.9,1.5,8.7,1.28,38,7.67,14.37,1.56,42.55,12.07,2.75,244.66,2.87
2/18/15,,5,115.63,1.6,8.7,1.96,60,3.69,14.28,,,,,,4.03
2/18/15,,3,125.32,1.7,8.7,2.82,88,1.22,14.15,1.7,41.77,9.85,2.86,292.92,6.12
2/18/15,,2,127.71,1.7,8.5,2.62,82,0.85,13.94,,,,,,5.35
2/18/15,,649,132.94,1.7,8.5,3.59,113,0.25,13.79,1.4,34.55,9.07,2.15,287.93,6.79
2/18/15,,653,141.42,1.7,8.5,3.08,97,0.12,13.75,,,,,,5.4
2/18/15,,657,147.25,1.6,8.2,1.76,54,0.12,14.08,1.04,29.49,11.03,2.63,303.74,3.3
3/13/15,,36,0,6.1,7.6,1.12,33,24.91,16.82,1.3,48.69,3.64,6.78,84.05,
3/13/15,,35,1.66,6.7,7.6,1.04,30,24.95,16.82,,,,,,
3/13/15,,34,3.53,4.6,7.7,0.92,27,25.4,16.52,,,,,,1.73
3/13/15,,33,6.81,4,7.8,0.61,18,25.73,16.52,,,,,,1.47
3/13/15,,32,8.15,3.6,7.7,0.46,14,25.74,16.42,1.07,33.48,4.5,5.68,76.23,1.36
3/13/15,,31,10.61,3.3,7.8,0.29,10,25.92,16.24,,,,,,1.03
3/13/15,,30,14.75,3.3,,0.34,11,26.07,16.1,1.26,32.98,6.78,5.49,74.73,1.14
3/13/15,,29.5,17.56,2.8,7.9,0.24,8,26.31,16.14,,,,,,0.91
3/13/15,,29,20.25,3.1,8,0.19,7,26.49,16.38,,,,,,0.78
3/13/15,,28,23.57,2.9,7.9,0.28,9,26.58,16.11,,,,,,0.94
3/13/15,,27,26.19,3.1,7.9,0.25,8,26.67,16.07,1.26,30.84,7.35,4.78,72.07,0.81
3/13/15,,26,28.76,2.5,7.8,0.3,10,26.86,15.86,,,,,,0.97
3/13/15,,25,32.84,2.7,7.8,0.2,7,26.9,16.08,,,,,,0.74
3/13/15,,24,37.09,3,7.9,0.16,6,27.28,15.86,1.46,26.7,6.35,3.36,58.75,0.68
3/13/15,,23,39.66,4.9,8,0.15,6,27.69,15.57,,,,,,0.6
3/13/15,,22,43.92,5.2,8.1,0.12,5,28.18,15.34,1.21,17.49,6.21,2.25,43.27,0.49
3/13/15,,21,46.63,5.3,8.1,0.13,5,27.89,15.52,,,,,,0.56
3/13/15,,20,51.45,,8.1,0.11,4,28.34,15.25,,,,,,0.5
3/13/15,,18,54.95,3.4,7.9,0.12,5,28.32,14.89,1.02,13.64,3.57,1.9,44.77,0.46
3/17/15,,34,3.53,8.4,6.7,1.42,43,23.64,17.63,1.98,64.11,4,8.46,91.7,
3/17/15,,33,6.81,6.7,7.3,0.72,25,24.79,17.73,,,,,,
3/17/15,,32,8.15,5.7,7.4,0.59,21,25.16,17.53,1.18,39.12,3.64,6.2,79.39,
3/17/15,,31,10.61,4.8,7.5,0.46,18,25.62,17.54,,,,,,
3/17/15,,30,14.75,3.3,7.6,0.55,20,26.05,17.24,1.19,30.84,6.57,5.71,74.06,
3/17/15,,29,20.25,2.8,7.7,0.93,30,26.51,16.99,,,,,,
3/17/15,,28,23.57,2.7,7.8,0.72,25,26.61,16.9,,,,,,2.03
3/17/15,,27,26.19,2.8,7.8,0.62,22,26.97,16.74,1.24,26.56,5.78,4.13,67.74,
3/17/15,,26,28.76,2.8,7.9,0.4,16,27.42,16.18,,,,,,1.12
3/17/15,,25,32.84,4.3,8,0.2,11,27.86,15.88,,,,,,0.76
3/17/15,,24,37.09,4.3,8,0.19,11,28.43,15.44,1.15,15.56,5.78,2.17,43.94,0.68
3/17/15,,23,39.66,4.3,7.9,0.13,4,29.06,15.11,,,,,,
3/17/15,,22,43.92,4.2,7.9,0.12,4,29.5,14.84,0.92,12.64,5,1.77,37.61,0.45
3/17/15,,21,46.63,4.3,7.9,0.1,4,29.16,15.01,,,,,,0.49
3/17/15,,20,51.45,4.3,7.8,0.1,4,30.84,14.25,,,,,,0.43
3/17/15,,18,54.95,4.4,7.8,0.11,4,31.28,14.03,0.61,8,2.78,1.35,22.3,0.51
3/17/15,,17,58.89,4,7.8,0.11,4,29.89,14.68,,,,,,0.51
3/17/15,,16,63.08,2.4,7.8,0.1,4,29.9,14.73,,,,,,0.39
3/17/15,,15,69.99,2.4,8.1,0.14,5,27.28,15.5,0.89,14.56,4.64,2.14,58.25,0.47
3/17/15,,14,74.43,3,8.1,0.11,4,27.02,15.48,,,,,,0.4
3/17/15,,13,78.54,2.1,8.1,0.12,4,26.77,15.73,0.89,14.49,3.28,2.13,54.42,0.41
3/17/15,,12,84.45,1.1,8.2,0.23,8,21.51,16.48,,,,,,0.44
3/17/15,,11,89.77,3.6,8.3,0.4,14,21.92,16.16,,,,,,0.71
3/17/15,,10,93.6,3,8.3,0.29,10,21.09,16.44,,,,,,1.1
3/17/15,,9,96.79,1.9,8.4,0.3,10,19.05,16.69,1.33,28.34,6.71,2.84,133.65,1.12
3/17/15,,7,104.98,2.1,8.2,0.41,14,16.83,16.61,,,,,,1.43
3/17/15,,6,110.9,4,8.4,0.64,21,11.74,17.1,1.61,37.13,6.71,2.95,193.06,2.14
3/17/15,,5,115.63,4.6,8.7,1.03,34,9.31,16.61,,,,,,2.31
3/17/15,,3,125.32,4.9,8.7,0.82,27,6.42,16.58,1.63,42.91,7.57,3.11,226.35,2.36
3/17/15,,2,127.71,5.3,8.9,0.82,27,5.35,16.72,,,,,,2.26
3/17/15,,649,132.94,12.1,9,1.01,33,3.16,16.62,1.53,44.48,7.14,2.75,259.64,2.95
3/17/15,,653,141.42,5.1,8.8,1.08,35,0.49,16.93,,,,,,2.6
3/17/15,,657,147.25,3.4,8.6,0.67,22,0.14,17.02,1.81,33.7,21.06,2.65,284.6,1.49
3/27/15,,36,0,11.5,6.8,1.47,54,25.55,17.98,1.61,47.05,4.78,7.46,85.71,2.95
3/27/15,,35,1.66,11.3,6.9,1.5,55,25.78,17.86,,,,,,3.06
3/27/15,,34,3.53,11.4,7.1,1.03,38,26,17.83,,,,,,2.62
3/27/15,,33,6.81,11.3,7,0.77,28,26.19,17.82,,,,,,2.23
3/27/15,,32,8.15,7.7,7,0.74,27,26.31,17.69,1.3,32.41,5.07,5.84,75.06,2.04
3/27/15,,31,10.61,5.7,7,0.44,16,26.37,17.48,,,,,,1.36
3/27/15,,30,14.75,5.1,7.1,0.57,21,26.67,17.41,1.44,30.56,6.85,5.23,72.73,1.72
3/27/15,,29.5,17.56,4.9,7.3,0.35,12,26.87,17.61,,,,,,1.21
3/27/15,,29,20.25,4.8,7.5,0.24,9,26.98,17.52,,,,,,1.03
3/27/15,,28,23.57,4.6,7.6,0.18,6,27.13,17.55,,,,,,0.84
3/27/15,,27,26.19,4.7,7.8,0.11,4,27.43,17.37,1.19,25.2,3.21,3.68,64.91,0.62
3/27/15,,26,28.76,4.7,7.9,0.1,3,27.56,17.13,,,,,,0.54
3/27/15,,25,32.84,4.5,7.7,0.19,7,28.09,16.91,,,,,,0.78
3/27/15,,24,37.09,4.5,7.9,0.11,4,28.32,16.65,1.21,20.49,4.5,2.94,46.6,0.51
3/27/15,,23,39.66,4.4,7.9,0.11,4,28.91,16.14,,,,,,0.47
3/27/15,,22,43.92,4.7,7.8,0.13,4,29.14,15.92,0.94,15.35,4.64,2.16,37.78,0.5
3/27/15,,21,46.63,4.8,7.9,0.1,3,28.98,16.08,,,,,,0.58
3/27/15,,20,51.45,4.3,7.8,0.08,3,29.47,15.61,,,,,,0.45
3/27/15,,18,54.95,4.1,8.3,0.12,4,28.12,15.9,0.69,11.99,2.21,1.96,44.6,0.6
4/13/15,,36,0,19.1,7.1,2.86,116,26.22,17.32,1.29,38.91,2.14,6.97,76.56,4.13
4/13/15,,35,1.66,17.3,7.2,2.51,101,26.5,16.84,,,,,,5.68
4/13/15,,34,3.53,20.4,7.3,2.49,100,26.76,17.03,,,,,,5.59
4/13/15,,33,6.81,12,7.4,1.29,51,27.02,16.64,,,,,,2.7
4/13/15,,32,8.15,12.5,7.5,1.1,43,27.15,16.74,0.99,28.99,2.14,5.91,69.24,2.73
4/13/15,,31,10.61,9.2,7.4,0.81,31,27.28,16.49,,,,,,2.15
4/13/15,,30,14.75,6.5,7.6,0.66,25,27.51,16.26,1.05,27.2,5.85,5.17,66.91,1.72
4/13/15,,29.5,17.56,6,7.6,0.66,24,27.64,16.41,,,,,,1.83
4/13/15,,29,20.25,5.8,7.5,0.66,24,27.74,16.39,,,,,,1.87
4/13/15,,28,23.57,6.1,7.7,0.57,21,27.88,16.44,,,,,,1.7
4/13/15,,27,26.19,6,7.8,0.54,20,28.16,16.52,1.06,23.06,5,3.87,56.92,1.49
4/13/15,,26,28.76,6,7.9,0.44,16,28.41,16.33,,,,,,1.19
4/13/15,,25,32.84,5.2,7.8,0.59,22,28.82,15.98,,,,,,1.36
4/13/15,,24,37.09,5.3,7.8,0.36,12,29.13,15.64,1.08,18.21,6.5,2.8,43.44,0.91
4/13/15,,23,39.66,5.4,7.8,0.45,16,29.42,15.34,,,,,,1.27
4/13/15,,22,43.92,5.5,7.9,0.43,15,29.62,14.96,0.86,16.56,5.5,2.52,40.28,1.21
4/13/15,,21,46.63,6.2,7.9,0.65,24,29.59,15.16,,,,,,1.48
4/13/15,,20,51.45,5.3,7.9,0.28,9,29.99,14.67,,,,,,0.88
4/13/15,,18,54.95,7.4,8.3,0.28,9,29.51,14.98,0.61,12.92,2.78,1.92,42.27,1
4/21/15,,34,3.53,16,6.8,4.73,214,26.99,17.85,1.33,39.34,3.86,6.97,79.55,
4/21/15,,33,6.81,12,6.8,3.96,172,27.16,17.94,,,,,,
4/21/15,,32,8.15,10.7,6.9,3.13,126,27.26,17.85,1.24,34.48,4.14,6.42,75.23,
4/21/15,,31,10.61,11.7,6.8,5.16,238,27.5,17.76,,,,,,
4/21/15,,30,14.75,11.8,6.9,5.42,252,27.62,17.66,1.04,27.77,4.43,5.75,73.9,
4/21/15,,29,20.25,8.1,7,3.42,142,27.91,17.37,,,,,,
4/21/15,,28,23.57,8.4,7.1,4.24,187,27.97,17.28,,,,,,
4/21/15,,27,26.19,8.6,7.1,3.95,171,28.05,17.22,1.26,26.42,6.57,5.1,66.91,7.97
4/21/15,,26,28.76,7,7.2,3.39,141,28.25,17.02,,,,,,8.59
4/21/15,,25,32.84,6.9,7.3,3.31,136,28.42,16.85,,,,,,6.65
4/21/15,,24,37.09,6.8,7.5,1.37,58,28.92,16.4,1.17,21.7,5.35,3.49,52.59,3.26
4/21/15,,23,39.66,8,7.5,1.65,69,28.96,16.3,,,,,,3.43
4/21/15,,22,43.92,5.5,7.5,0.82,36,29.37,16,0.77,13.28,7,2.41,38.11,1.97
4/21/15,,21,46.63,8.2,7.6,1.04,45,29.45,16.08,,,,,,2.28
4/21/15,,20,51.45,7,7.6,0.74,32,30.1,15.31,,,,,,1.8
4/21/15,,18,54.95,5.7,7.4,0.68,30,31.43,13.35,0.71,14.56,3.43,2.01,32.29,1.48
4/21/15,,17,58.89,3.1,7.4,0.53,24,29.39,14.92,,,,,,1.43
4/21/15,,16,63.08,2.2,7.5,0.54,25,27.42,15.75,,,,,,1.47
4/21/15,,15,69.99,4.3,7.4,0.76,33,25.36,16.77,0.7,16.21,5,3.05,77.39,2.08
4/21/15,,14,74.43,2.5,7.6,1.1,47,25.99,16.21,,,,,,2.64
4/21/15,,13,78.54,2.1,7.6,1.09,47,24.26,16.53,0.89,20.7,5.64,2.9,82.38,2.67
4/21/15,,12,84.45,1.7,7.7,0.94,41,22.17,16.64,,,,,,2.35
4/21/15,,11,89.77,1.5,7.8,0.87,38,20.41,16.62,,,,,,2.28
4/21/15,,10,93.6,4.1,8.1,1.87,78,16.63,16.57,,,,,,4.05
4/21/15,,9,96.79,2.4,8.2,1.46,47,14.91,16.62,1.17,37.2,5.93,3.39,152.45,3.82
4/21/15,,7,104.98,3.1,8.4,1.69,53,11.84,17.12,,,,,,4.21
4/21/15,,6,110.9,2.4,8.5,1.65,52,8.99,17.31,1.09,40.2,6.5,3.36,184.74,3.76
4/21/15,,5,115.63,2.1,8.6,1.73,54,7.11,17.25,,,,,,3.76
4/21/15,,3,125.32,2.1,8.7,1.76,55,4.43,17.22,0.97,39.91,6.57,3.26,206.38,
4/21/15,,2,127.71,3.6,8.7,1.52,49,3.64,17.29,,,,,,3.69
4/21/15,,649,132.94,3.7,8.8,1.6,51,2.4,17.15,1.02,39.77,6,3.16,213.03,3.76
4/21/15,,653,141.42,14.7,8.9,0.98,34,0.2,17.82,,,,,,2.54
4/21/15,,657,147.25,4.4,8.6,0.59,24,0.13,18.03,2.46,38.34,13.56,2.69,254.64,1.54
4/27/15,,36,0,11,7.2,3.83,142,27.08,16.92,1.44,39.77,5.14,6.88,83.72,6.45
4/27/15,,35,1.66,9.6,7.4,2.11,72,27.48,16.88,,,,,,3.27
4/27/15,,34,3.53,9.5,7.4,2.27,78,27.74,16.88,,,,,,3.32
4/27/15,,33,6.81,8.5,7.7,0.94,23,27.92,16.82,,,,,,2.66
4/27/15,,32,8.15,8.3,7.5,1.21,34,27.98,16.84,0.76,22.56,3.71,5.39,73.06,2.32
4/27/15,,31,10.61,8,7.7,0.86,20,28,16.74,,,,,,1.59
4/27/15,,30,14.75,7.4,7.7,0.95,24,28.08,16.68,1.11,27.06,5.71,5.23,65.08,1.92
4/27/15,,29.5,17.56,7.3,7.7,0.88,21,28.2,16.78,,,,,,1.7
4/27/15,,29,20.25,8.5,7.9,0.76,16,28.34,16.96,,,,,,1.69
4/27/15,,28,23.57,6.5,7.8,0.86,20,28.49,16.64,,,,,,1.63
4/27/15,,27,26.19,6,7.8,1,26,28.76,16.46,1.2,23.92,6.43,4.33,62.58,1.17
4/27/15,,26,28.76,6.2,7.9,0.85,20,28.83,16.74,,,,,,1.59
4/27/15,,25,32.84,5.3,7.8,0.76,16,29.42,16,,,,,,0.88
4/27/15,,24,37.09,5,7.9,0.66,12,29.89,15.59,0.66,10.71,7.21,2.09,34.45,1.14
4/27/15,,23,39.66,5.5,7.9,0.68,13,29.45,15.83,,,,,,0.9
4/27/15,,22,43.92,5.1,7.9,0.62,10,29.47,16,1.33,21.2,8.57,3.49,51.93,1.24
4/27/15,,21,46.63,6.4,7.9,0.45,3,29.92,15.73,,,,,,1.45
4/27/15,,20,51.45,4.5,8.1,0.24,1,30.06,15.88,,,,,,0.82
4/27/15,,18,54.95,4.2,8,0.47,4,30.56,14.93,0.84,15.14,6.57,2.43,38.78,1.09
5/19/15,,34,3.53,12.4,6.3,10.03,519,26.97,16.27,3.39,78.53,10.21,10.59,115.5,
5/19/15,,33,6.81,11.2,6.8,7.99,409,27.94,17,,,,,,
5/19/15,,32,8.15,9.7,6.9,5.71,286,28.24,16.96,2.17,54.62,5.43,8.49,98.2,
5/19/15,,31,10.61,8.2,7.1,4.15,202,28.61,16.89,,,,,,9.27
5/19/15,,30,14.75,8.1,7.1,5.19,258,28.98,16.77,1.58,40.12,4.64,6.62,93.2,
5/19/15,,29,20.25,6.6,7.1,3.42,162,29.32,16.47,,,,,,9.1
5/19/15,,28,23.57,7.9,7.1,5.89,296,29.25,16.63,,,,,,
5/19/15,,27,26.19,6.8,7.2,4.31,211,29.39,16.51,1.61,34.2,5.71,6.1,84.21,
5/19/15,,26,28.76,6.2,7.3,3.71,178,29.56,16.37,,,,,,8.48
5/19/15,,25,32.84,8,7.3,6.34,320,29.64,16.27,,,,,,
5/19/15,,24,37.09,4.8,7.5,2.13,93,29.94,15.93,1.78,28.56,7.21,4.62,67.9,5.35
5/19/15,,23,39.66,4.7,7.5,1.75,72,30.05,15.82,,,,,,4.6
5/19/15,,22,43.92,4.4,7.5,1.21,39,30.31,15.59,1.59,21.06,10.78,3.2,53.09,2.97
5/19/15,,21,46.63,4.6,7.4,1.57,54,30.18,15.76,,,,,,3.26
5/19/15,,20,51.45,4.3,7.5,0.77,20,30.84,15.11,,,,,,2.14
5/19/15,,18,54.95,5.5,7.4,0.54,10,30.98,14.6,0.91,19.63,5.57,2.47,42.94,1.43
5/19/15,,17,58.89,4,7.3,0.64,15,29.67,15.32,,,,,,1.62
5/19/15,,16,63.08,4,7.6,0.63,14,27.36,16.37,,,,,,1.75
5/19/15,,15,69.99,4.2,7.5,0.78,21,26.58,16.6,1.03,25.92,6.35,3.16,77.56,2.1
5/19/15,,14,74.43,2.6,7.5,0.69,17,26.11,16.57,,,,,,1.82
5/19/15,,13,78.54,3,7.3,0.82,22,24.51,16.88,1.05,25.92,6.21,3.03,83.05,1.98
5/19/15,,12,84.45,2.6,7.8,0.95,28,21.65,17.09,,,,,,
5/19/15,,11,89.77,2,7.9,1.12,35,19.76,16.97,,,,,,1.94
5/19/15,,10,93.6,2.4,8.1,1.74,62,16.56,16.92,,,,,,3.84
5/19/15,,9,96.79,3.2,8.2,1.06,33,14.79,17.24,1.18,37.55,6.07,3.55,136.47,2.3
5/19/15,,7,104.98,2.3,8.4,1.02,31,12.96,17.31,,,,,,2.11
5/19/15,,6,110.9,2.4,8.5,1.02,31,9.82,17.48,1.17,37.62,6.21,3.52,158.78,2.31
5/19/15,,5,115.63,2.1,8.5,1.03,31,7.35,17.9,,,,,,2.38
5/19/15,,3,125.32,1.7,8.4,1.02,31,4.3,18.27,1.3,39.98,7.78,3.33,183.08,2.22
5/19/15,,2,127.71,1.9,8.4,0.97,29,3.63,18.48,,,,,,1.5
5/19/15,,649,132.94,2,8.5,1.06,33,2,18.9,1.69,42.62,6.43,3.49,216.36,1.78
5/19/15,,653,141.42,3.1,8.1,1.3,43,0.24,19.14,,,,,,2.28
5/19/15,,657,147.25,2.1,7.9,0.94,28,0.1,19.11,2.86,34.06,15.85,3.33,256.31,1.57
5/27/15,,34,3.53,8.6,6.9,4.35,148,29.14,18.27,1.93,52.48,5.06,8.54,107.54,5.55
5/27/15,,33,6.81,6.9,7.3,1.48,52,29.32,18.02,,,,,,2.76
5/27/15,,32,8.15,6.5,7.3,1.69,59,29.38,17.94,2.79,45.59,5.77,7.11,100.34,3.12
5/27/15,,31,10.61,6.2,7.3,1.61,56,29.38,17.78,,,,,,3.04
5/27/15,,30,14.75,5.1,7.4,1.14,41,29.44,17.28,1.93,42.83,5.41,6.34,92.08,3
5/27/15,,29.5,17.56,4.7,7.4,0.96,35,29.54,17.13,,,,,,1.94
5/27/15,,29,20.25,4.6,7.4,0.81,30,29.69,17.2,,,,,,2.16
5/27/15,,28,23.57,4.9,7.4,0.95,34,29.72,17.25,,,,,,2.31
5/27/15,,27,26.19,4.3,7.5,0.64,24,29.89,17.07,2.08,36.33,6.89,5.43,83.82,1.76
5/27/15,,26,28.76,4.3,7.5,0.58,22,29.95,17,,,,,,1.65
5/27/15,,25,32.84,4.2,7.6,0.6,23,30.47,16.18,,,,,,1.64
5/27/15,,24,37.09,4,7.5,0.42,17,30.87,15.67,1.57,25.7,10.73,3.29,54.36,1.2
5/27/15,,23,39.66,4,7.5,0.4,16,30.76,15.64,,,,,,1.19
5/27/15,,22,43.92,4.1,7.4,0.36,15,30.96,15.27,1.29,24.82,10.53,3.21,50.53,1.06
5/27/15,,21,46.63,4,7.4,0.44,17,31.03,15.17,,,,,,1.27
5/27/15,,20,51.45,4,7.4,0.25,11,31.08,14.86,,,,,,0.83
5/27/15,,18,54.95,3.9,7.6,0.24,11,30.98,14.86,0.96,22.14,8.17,2.65,44.29,0.82
6/24/15,,18,54.95,4.2,7.4,0.66,20,31.79,16.46,1.22,18.28,7.32,2.46,38.78,0.86
6/24/15,,20,51.45,4.8,7.3,0.3,3,31.68,16.9,,,,,,1.09
6/24/15,,21,46.63,5.2,7.3,0.5,13,31.27,18.15,,,,,,1.44
6/24/15,,22,43.92,5.1,7.2,0.46,11,31.24,18.2,2.76,31.13,7.37,3.66,60.63,0.9
6/24/15,,23,39.66,4.7,7.1,0.65,19,31.05,18.76,,,,,,1.69
6/24/15,,24,37.09,5,7.2,0.72,23,30.9,19.27,4,42.47,4.66,4.9,79.19,1.84
6/24/15,,25,32.84,5.2,7.1,0.78,25,30.88,19.81,,,,,,2.33
6/24/15,,26,28.76,5.1,,0.91,31,30.79,20.4,,,,,,2.36
6/24/15,,27,26.19,5.8,7.2,0.79,26,30.81,20.56,1.68,44.13,0.98,7.32,109.35,1.76
6/24/15,,28,23.57,6.9,7.2,0.81,27,30.84,20.39,,,,,,2.18
6/24/15,,29,20.25,7.3,7.1,0.99,35,30.85,20.52,,,,,,2.49
6/24/15,,30,14.75,8.7,7.1,0.83,28,30.91,20.88,0.98,36.71,0.45,7.71,108.82,2.22
6/24/15,,31,10.61,9.9,6.8,1.19,44,30.85,20.7,,,,,,2.8
6/24/15,,32,8.15,6.7,6.7,1.67,66,30.5,20.64,1.78,52.78,4.23,11.57,132.65,3.89
6/24/15,,33,6.81,5,6.4,1.91,78,30.06,20.56,,,,,,3.8
6/24/15,,34,3.53,6.2,6.4,1.58,62,28.28,21.78,,,,,,4
6/24/15,,35,1.66,6.4,,2.64,,27.28,21.2,,,,,,4.58
6/24/15,,36,0,7.7,,2.26,94,26.35,21.36,6.4,188.03,8.64,25.59,185.99,3.98
7/1/15,,21,46.63,4.7,7.1,0.83,2,31.29,19.67,,,,,,1.97
7/1/15,,22,43.92,3,7.1,0.92,7,31.26,19.72,2.2,20.78,3.75,3.8,41.49,2.07
